location_name,cause_name,year,Metric,Value,Income,Out of Pocket Expense,oops_che,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
japan,Chronic obstructive pulmonary disease,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Esophageal cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Ischemic heart disease,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Ischemic stroke,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Kidney cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Larynx cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Lip and oral cavity cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Liver cancer due to NASH,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Liver cancer due to alcohol use,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Liver cancer due to hepatitis B,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Liver cancer due to hepatitis C,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Liver cancer due to other causes,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Other chronic respiratory diseases,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Other leukemia,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Other malignant neoplasms,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Ovarian cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Pancreatic cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Prostate cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Pulmonary Arterial Hypertension,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Pulmonary aspiration and foreign body in airway,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Rheumatic heart disease,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Stomach cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Testicular cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Thyroid cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
japan,Uterine cancer,2019,GDP per Capita,40415.9567649547,High,12.9,576,,,,,,,,,
canada,Acute lymphoid leukemia,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Acute myeloid leukemia,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Bladder cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Brain and central nervous system cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Breast cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Cervical cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic hepatitis B including cirrhosis,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic hepatitis C including cirrhosis,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic kidney disease due to diabetes mellitus type 1,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic kidney disease due to diabetes mellitus type 2,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic kidney disease due to glomerulonephritis,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic kidney disease due to hypertension,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic kidney disease due to other and unspecified causes,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic lymphoid leukemia,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic myeloid leukemia,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Chronic obstructive pulmonary disease,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Esophageal cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Ischemic heart disease,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Ischemic stroke,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Kidney cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Larynx cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Lip and oral cavity cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Liver cancer due to NASH,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Liver cancer due to alcohol use,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Liver cancer due to hepatitis B,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Liver cancer due to hepatitis C,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Liver cancer due to other causes,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Other chronic respiratory diseases,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Other leukemia,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Other malignant neoplasms,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Ovarian cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Pancreatic cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Prostate cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Pulmonary Arterial Hypertension,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Pulmonary aspiration and foreign body in airway,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Rheumatic heart disease,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Stomach cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Testicular cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Thyroid cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
canada,Uterine cancer,2019,GDP per Capita,46352.8693445211,High,15.5,791,,,,,,,,,
united states,Acute lymphoid leukemia,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Acute myeloid leukemia,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Bladder cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Brain and central nervous system cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Breast cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Cervical cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic hepatitis B including cirrhosis,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic hepatitis C including cirrhosis,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic kidney disease due to diabetes mellitus type 1,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic kidney disease due to diabetes mellitus type 2,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic kidney disease due to glomerulonephritis,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic kidney disease due to hypertension,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic kidney disease due to other and unspecified causes,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic lymphoid leukemia,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic myeloid leukemia,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Chronic obstructive pulmonary disease,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Esophageal cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Ischemic heart disease,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Ischemic stroke,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Kidney cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Larynx cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Lip and oral cavity cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Liver cancer due to NASH,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Liver cancer due to alcohol use,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Liver cancer due to hepatitis B,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Liver cancer due to hepatitis C,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Liver cancer due to other causes,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Other chronic respiratory diseases,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Other leukemia,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Other malignant neoplasms,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Ovarian cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Pancreatic cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Prostate cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Pulmonary Arterial Hypertension,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Pulmonary aspiration and foreign body in airway,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Rheumatic heart disease,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Stomach cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Testicular cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Thyroid cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
united states,Uterine cancer,2019,GDP per Capita,65548.0707847572,High,11.3,"1,205",,,,,,,,,
germany,Acute lymphoid leukemia,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Acute myeloid leukemia,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Bladder cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Brain and central nervous system cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Breast cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Cervical cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic hepatitis B including cirrhosis,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic hepatitis C including cirrhosis,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic kidney disease due to diabetes mellitus type 1,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic kidney disease due to diabetes mellitus type 2,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic kidney disease due to glomerulonephritis,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic kidney disease due to hypertension,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic kidney disease due to other and unspecified causes,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic lymphoid leukemia,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic myeloid leukemia,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Chronic obstructive pulmonary disease,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Esophageal cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Ischemic heart disease,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Ischemic stroke,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Kidney cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Larynx cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Lip and oral cavity cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Liver cancer due to NASH,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Liver cancer due to alcohol use,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Liver cancer due to hepatitis B,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Liver cancer due to hepatitis C,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Liver cancer due to other causes,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Other chronic respiratory diseases,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Other leukemia,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Other malignant neoplasms,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Ovarian cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Pancreatic cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Prostate cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Pulmonary Arterial Hypertension,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Pulmonary aspiration and foreign body in airway,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Rheumatic heart disease,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Stomach cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Testicular cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Thyroid cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
germany,Uterine cancer,2019,GDP per Capita,46805.1384334439,High,13.4,738,,,,,,,,,
united kingdom,Acute lymphoid leukemia,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Acute myeloid leukemia,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Bladder cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Brain and central nervous system cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Breast cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Cervical cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic hepatitis B including cirrhosis,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic hepatitis C including cirrhosis,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic kidney disease due to diabetes mellitus type 1,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic kidney disease due to diabetes mellitus type 2,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic kidney disease due to glomerulonephritis,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic kidney disease due to hypertension,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic kidney disease due to other and unspecified causes,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic lymphoid leukemia,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic myeloid leukemia,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Chronic obstructive pulmonary disease,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Esophageal cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Ischemic heart disease,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Ischemic stroke,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Kidney cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Larynx cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Lip and oral cavity cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Liver cancer due to NASH,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Liver cancer due to alcohol use,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Liver cancer due to hepatitis B,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Liver cancer due to hepatitis C,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Liver cancer due to other causes,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Other chronic respiratory diseases,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Other leukemia,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Other malignant neoplasms,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Ovarian cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Pancreatic cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Prostate cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Pulmonary Arterial Hypertension,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Pulmonary aspiration and foreign body in airway,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Rheumatic heart disease,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Stomach cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Testicular cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Thyroid cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
united kingdom,Uterine cancer,2019,GDP per Capita,42662.5353740311,High,16.6,709,,,,,,,,,
mexico,Acute lymphoid leukemia,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Acute myeloid leukemia,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Bladder cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Brain and central nervous system cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Breast cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Cervical cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic hepatitis B including cirrhosis,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic hepatitis C including cirrhosis,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic kidney disease due to diabetes mellitus type 1,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic kidney disease due to diabetes mellitus type 2,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic kidney disease due to glomerulonephritis,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic kidney disease due to hypertension,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic kidney disease due to other and unspecified causes,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic lymphoid leukemia,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic myeloid leukemia,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Chronic obstructive pulmonary disease,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Esophageal cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Ischemic heart disease,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Ischemic stroke,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Kidney cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Larynx cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Lip and oral cavity cancer,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Liver cancer due to NASH,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Liver cancer due to alcohol use,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Liver cancer due to hepatitis B,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
mexico,Liver cancer due to hepatitis C,2019,GDP per Capita,10434.5676193955,Upper-middle,42.3,234,,,,,,,,,
